Review,Rating,Thumbs Up Count,Review Date
Selalu baik 👍,5,0,2024-09-24 19:51:19
cukup baik,5,0,2024-09-24 18:33:18
Bintang yg nilai,5,0,2024-09-24 18:16:20
oke,5,0,2024-09-24 18:06:52
Josss,5,0,2024-09-24 17:39:30
Gak jelaas dan ribeeet,1,0,2024-09-24 17:25:36
Good,5,0,2024-09-24 17:18:43
To Go-Jek tolong kasih pilihan memilih driver...,5,0,2024-09-24 17:18:32
Mantap,5,0,2024-09-24 17:15:05
Gojek selalu di hati,5,0,2024-09-24 16:22:11
Keren,5,0,2024-09-24 16:08:02
ribet bgt buat ubah gojek plus,2,0,2024-09-24 15:58:54
Baik banget,5,0,2024-09-24 15:57:43
Good job,5,0,2024-09-24 15:53:48
Nice,5,0,2024-09-24 15:39:38
Senang pakai aplikasi ini,5,0,2024-09-24 15:37:09
good,5,0,2024-09-24 15:35:57
Secara umum pelayanan memuaskan,4,0,2024-09-24 15:24:19
Kualitas sesuai dengan bintang. Kalo bisa Nol bintang Sekalian.,1,1,2024-09-24 15:20:05
Baik,4,0,2024-09-24 15:14:44
"Geus apal rusuh dek meuli dahareun kalah titah nunggu 60 menit ,alasan terlalu banyak melakukan percobaan ,kan babi",2,0,2024-09-24 15:04:45
Bagus,5,0,2024-09-24 14:54:38
Sukakkkk bagus juga go food nya cepet dan driver nya cepet dapat juga,5,1,2024-09-24 14:48:45
Kepada pihak.. izin ini gimana buat akunnya coba.. pas udah masukin kode.. disuruh masukin pin.. tpi gak bisa2.. trus pas dicoba mlh dsruh tunggu 1 jam.. kek itu Mulu.. klo d yt kan lngsng dsruh ngisi data diri.. tpi ini malah ngulang lgi dsruh masuk ke kode..jdi bingung,4,0,2024-09-24 14:40:01
Sangat membantu sekali,5,0,2024-09-24 14:38:15
"Keren, sangat bermanfaat",5,0,2024-09-24 14:37:38
sangat membantu saat dibutuhkan,5,0,2024-09-24 14:37:30
Makasih gojek,5,0,2024-09-24 14:21:28
Good jobb,5,0,2024-09-24 14:21:21
Bagus,5,0,2024-09-24 14:17:22
Woi min kenapa di aplikasi ini gak bisa mode gelap sih sekarang min?,1,0,2024-09-24 14:10:38
sangat baik,5,0,2024-09-24 13:56:36
orangnya ramah.,5,0,2024-09-24 13:56:09
Bagus,5,0,2024-09-24 13:56:06
"Map nya super duper ngawur. Lewat jalan sempit berliku. Padahal ada jalan yg besar puter baliknya gampang. Belum lagi map alamat saya jelas, map di driver beda titik. Jam, mbencekno",3,10,2024-09-24 13:41:41
Sangat menggangu,1,0,2024-09-24 13:35:54
Bagus,5,0,2024-09-24 13:33:59
Baru coba,4,0,2024-09-24 13:32:33
Bagus,5,0,2024-09-24 13:24:47
banyak promo dan diskon,5,0,2024-09-24 13:15:31
Mantap sangat membantu,5,0,2024-09-24 13:01:40
"baru bgt ngalamin hari ini. tadi aku pesen gojek dari kantor (tomang) ke st tanah abang, tapi titiknya malah kedouble dan aku ga engeh. sampe dimarahin driver, maaf ya pak saya ga niat buat ngehambat orderan bapak🙏🏻. buat gojek kayanya harus sering-sering maintenance deh sistemnya biar ga kejadian kaya gini lagi, karna menurut ku ngerugiin penumpang dan driver. makasi",2,0,2024-09-24 12:59:39
"Top,.BEST of THE BEST and NUMBER ONE Gojek-GoPay selalu memberikan yg terbaik,semoga gojek semakin berkembang dan tetap bisa melayani konsumen dengan baik dan semakin banyak memberikan pilihan dalam pembayaran dan limit bisa bertambah. makasi gojek,sukses selalu",5,19,2024-09-24 12:58:59
Lama dapat orderannya,3,0,2024-09-24 12:50:28
Ok,5,0,2024-09-24 12:44:36
Makin lama tarif transportasi online berlombah-lomba tarif paling murah.mitra kok di paksa suruh ambil semua orderan dengan tarif hemat(murah).kecuali bbm di subsidi sama gojek/dapat gaji bulanan.potongan bukan 20% lagi yang di ambil. Masih banyak kecurangan di aplikasi gojek ke mitranya.,1,1,2024-09-24 12:44:21
Selalu the best,5,0,2024-09-24 12:44:01
Gila makin mahal aja ongkirnya,1,1,2024-09-24 12:36:22
Aplikasi ter kontok,1,1,2024-09-24 12:33:24
Good,5,0,2024-09-24 12:33:21
gojek sangat membantu disaat lagi malas bawah kendaraan..pelayanan drivernya alhamdulillah..ramah2 & sopan.,5,0,2024-09-24 12:20:13
OKE,5,0,2024-09-24 12:18:31
Mapnya tolol,1,0,2024-09-24 12:10:42
Kerenn bgtt,5,0,2024-09-24 12:06:51
Banyak promonya mantab 👍👍👍👍,5,0,2024-09-24 11:48:23
Biarkan bintang yg berbicara 😊,5,1,2024-09-24 11:40:32
"Kapok,Driver toxic semua,seumur umur baru pertama kali dikata katain sama driver,Apalagi yang pake aplikasi ini bukan cuma orang dewasa,tapi anak anak sekolahan juga,buat transportasi,Tapi kalau dapet driver yang toxic,dapetlah kata kata yang gak sepantasnya di lontarkan oleh driver gak peduli mau itu pelanggan nya anak anak atau orang dewasa,Baru beberapa hari pakai aplikasi gojek sudah dibikin gak nyaman,Sampe nangis diperjalanan karena driver yang gak sopan.",1,0,2024-09-24 11:33:57
Suka sekalo,5,0,2024-09-24 11:32:36
sikap pengemudi yg baik dan ramah.,5,0,2024-09-24 11:27:43
Mantap,5,0,2024-09-24 11:23:26
"Selalu suka dengan promonya, promo gosend dan gofood oke bangett",5,0,2024-09-24 11:18:34
"Aplikasi TDK bermutu,gw top up e money status SDH berhasil, Tapi saldo GX masuk 👎👎",1,0,2024-09-24 11:14:09
"Selalu pakai, dan puas",5,0,2024-09-24 11:10:29
"Lama bgt ordernya, ini lg hujan, pdhl didepan mata ada gojek belum dpt penumpang, tp keterangan di aplikasi ""order lagi ramai.."" hmm... malah dapet yg lokasi drivernya jauh.. ANEH.",3,0,2024-09-24 11:07:54
Untung ada gojek,5,0,2024-09-24 11:02:42
Sangat membantu,5,0,2024-09-24 10:54:34
sangat membantu untuk bepergian,5,0,2024-09-24 10:44:18
sangat membantu kala ada diskon qqqqqq. Terimakasih telah mebuat aplikasi gojek ini .,5,0,2024-09-24 10:43:39
Mantap bisa lebih mudah dengan aplikasi gojek 👍,5,0,2024-09-24 10:40:26
mantap,5,0,2024-09-24 10:32:14
Mantap euy,5,0,2024-09-24 10:30:24
good,5,0,2024-09-24 10:26:12
Syukur skr sudah ada bahasa Indonesianya.,5,0,2024-09-24 10:21:36
Masih jadi the best aplikasi transportasi sampai sekarang 👌,5,0,2024-09-24 10:20:09
Aplikasi ini sangat membantu untuk sehari - hari,5,0,2024-09-24 10:16:19
"Memudahkan perjalanan menuju suatu tujuan, dan sangat aman dalam perjalanan. Sehat sehat untuk abang abang gojek semua nya 💗",5,0,2024-09-24 10:05:36
Bagus,4,0,2024-09-24 09:54:37
Sangad membantu,5,0,2024-09-24 09:52:38
Mantap,5,0,2024-09-24 09:51:23
Ga jelas. Makin hari makin mahal nih gojek. Udahlah harga makanan di naikin ini pas mau bayar malah suruh bayar biaya aplikasi. Mana ongkir mahal banget sampe 34k padahal makanan gue cuma 17k. Gak ngotak emang ya gojek trus ada pula lgi biaya lainnya. Pake mode express katanya lebih cepat. Lah ini sama aja lama. Gak jelass,1,1,2024-09-24 09:51:15
Mantab Jiwa!!🔥💪🏽👍🏽,5,0,2024-09-24 09:48:47
Sangat membantu,5,0,2024-09-24 09:41:52
Mantap,5,0,2024-09-24 09:38:21
"driverny suka nge cancel order sendiri , tolong di tindak tegas dong .",1,9,2024-09-24 09:32:48
GAK JELAS,1,0,2024-09-24 09:31:29
terima kasih,5,0,2024-09-24 09:26:08
Mempermudah perjalanan.,5,0,2024-09-24 09:24:07
Ok,5,0,2024-09-24 09:22:52
Bagooos,5,0,2024-09-24 09:19:29
"Dulu saya pernah suka ama cewek tp gak berani ngomong, pas tau cewek itu jadian ama temenku rasanya sakit. Salahku sendiri yg hanya memendam rasa",5,0,2024-09-24 09:19:10
"Engga jelas, dibayar terus, ga pernah telat tapi di blokir",1,0,2024-09-24 09:19:09
"3 bintang dulu , klo trus ok bintang bakal berbicara",3,0,2024-09-24 09:18:52
Banyak promo menarik tersedia dan sangat profesional untuk para drivernya. Komunikasi by chat lebih fleksibel dan mudah dijangkau. Bisa terbuka soal tempat tujuan dan keluhan.,5,38,2024-09-24 09:15:02
Sudah lama jadi member tapi kenapa pengajuan paylater dan pinjaman tunai di tolak?,3,0,2024-09-24 09:09:44
Udh gojek mah yg paling top dh.gk kata2 lain..pasti ad jalan......mantap,5,0,2024-09-24 08:53:23
"Justru saya udah pakai go-pay jago dari Bank mandiri top up masuk ke jago tapi ke go-pay yang di aplikasi tidak masuk, yang di go-pay aplikasi tetap 0 padahal di waletnya sudah 3 kali top up tapi tetap tidak juga masuk akhirnya saya beli makanan pakai uang cach",1,0,2024-09-24 08:52:22
"ok min, sudah bisa masuk tanpa harus verifikasi wajah dan tanpa buat laporan. Trims kerjasama nya 👍",5,0,2024-09-24 08:48:47
"cape ah nunggu 1 JAM GA DAPET DRIVER SAMA SEKALI, pulang sekolah cape cape, banyak driver di sekitar tapi gda yg mau nerima, aneh",1,0,2024-09-24 08:41:02
okie,5,0,2024-09-24 08:35:46
"tolong perbaiki lagi saya mau pesan gotransit+goridenya ga bisa mulu keterangan selalu ""coba pakai layanan lain""",2,0,2024-09-24 08:34:46
Seru karena sudah mulai hujan,5,0,2024-09-24 08:33:21
Mending pesen ojek biasa,1,1,2024-09-24 08:27:13
Gojek mantaap,5,0,2024-09-24 08:16:01
Mantap,5,0,2024-09-24 08:01:10
Bagus,5,0,2024-09-24 07:58:14
👍,5,0,2024-09-24 07:43:44
Layanan driver sangat memuaskan,5,0,2024-09-24 07:42:48
Suka eror,3,0,2024-09-24 07:37:53
Keren ...,5,0,2024-09-24 07:36:30
"kocak jir , masa tf ke qris ga bisa mohon bantuannya 🙏🙏🙏",1,0,2024-09-24 07:25:26
Bnyk iklan,1,0,2024-09-24 07:24:19
Oke,5,0,2024-09-24 07:21:10
Ok,5,0,2024-09-24 07:20:05
Keren,5,0,2024-09-24 07:19:44
Ok banget,5,0,2024-09-24 07:17:24
Rowr,5,0,2024-09-24 07:14:13
Mahal mahal tarifnya,1,1,2024-09-24 07:11:32
Ok,5,0,2024-09-24 07:08:28
Sangat bagus,5,0,2024-09-24 07:05:40
Mantap pokoknya...jadi mudah mengirim pesanan,5,0,2024-09-24 07:01:44
Cukup memuaskan pelanggannya,4,0,2024-09-24 06:59:37
iklan Mulu d hapus ajh GK guna,1,0,2024-09-24 06:47:29
Bgus sekali,5,0,2024-09-24 06:35:32
"Jasa mahal, tapi kualitas kendaraan & driver tdk diperhatikan. Kebanyakan kendaraan membahayakan penumpang, tdk aman. Payah.",2,4,2024-09-24 06:34:23
"Ini drivernya di ksh training utk lihat maps tdk ya? Klo saya dpt driver yg udh berumur, pasti susah dia temukan lokasi saya, padahal titik dan catatannya sdh betul",1,0,2024-09-24 06:28:17
Somay nya enak banget,5,0,2024-09-24 06:15:02
"Segitu banyaknya driver , sampe susah dapet driver, sampe pake aplikasi grab, langsung dapet",1,1,2024-09-24 06:07:25
GOOD,5,0,2024-09-24 05:55:45
Malesin pake gojek itu tiap kali transaksi 80% driver selalu gak ada kembalian alasannya baru kluar hampir tiap hari kek gitu,3,0,2024-09-24 05:55:09
"Mencoba promo hemat, ceritanya mau pesan gofod dengan promo hemat, dan sudah saya pesan, disini nungu selama 45- 60 menit, setelah menunggu lama, ada tulisan pesan kamu sudang disiapkan dengan penuh hati, setelah menunggu selama kurang lebih 1 jam, dan dapat pemberitahuan driver sedang sibuk, coba lagi menemukan driver, saya merasa sangat kecewa setelan nunggu selama 1 jm lebih pesanan tidak datang dan pereritauan untuk mencari driver lagi, mendingan gak usah buat promo hemat kayak gitu, kecewa",1,1,2024-09-24 05:50:27
Terbaik dan banyak promo,5,0,2024-09-24 05:46:05
Kerenn,4,0,2024-09-24 05:43:06
Untuk gojek kalau bisa ada optimalkan quality dan servicenya,1,0,2024-09-24 05:39:25
Gud,4,0,2024-09-24 05:30:28
"Turunin biaya bunga layanan Pinjaman Tunai 2-2,25 %/ bulan tanpa biaya lain lain, Turunin bunga paylater jadi 2 % semua tenor",2,0,2024-09-24 05:18:57
❤❤🙏,5,0,2024-09-24 05:09:40
"kesel pas mau rating ada driver yg ngebut bikin bahaya turunan,, orng nya yg d rating udh bnr tiba"" keganti sendri, pas dikatik lapotan malah yg ke klik driver lain yg sama jam nya tujuannya sama,, aneh..",4,0,2024-09-24 05:04:29
Masa iya beli pulsa udah 3 hari ga masuk masuk wkwkwk 🤣🤣🤣,1,0,2024-09-24 05:03:19
ikln muncul terus,1,0,2024-09-24 04:58:37
mantap pokonya sekarang,5,0,2024-09-24 04:48:59
ADMIN KERJANYAA PADA KAYAK TAEKKKK,1,0,2024-09-24 04:41:11
Good,5,0,2024-09-24 04:38:03
Ini apa apaan sih iklan Mulu di hp gua padahal gua ga klik apa apa,1,0,2024-09-24 04:29:31
Aplikasi mudah digunakan,5,0,2024-09-24 04:29:25
oke,5,0,2024-09-24 04:28:35
Payah,5,0,2024-09-24 04:27:46
Terimakasih,5,0,2024-09-24 04:22:31
Susah d unduh,2,0,2024-09-24 04:22:28
Jos gandos,5,0,2024-09-24 04:18:24
Good,5,0,2024-09-24 04:06:28
Sangat membantu,5,0,2024-09-24 03:53:04
Sering sering banyakin promo🥰🤏💚💚,5,0,2024-09-24 03:47:47
Mantap,5,0,2024-09-24 03:43:47
Mantap,5,0,2024-09-24 03:41:05
Mantab aplikasinya dan sangat bermanfaat..,5,0,2024-09-24 03:40:26
"Senang beli gofood byk discount,tapi sayang,setelah beli ongkir,dapat promo disc lagi min 3 bln",5,0,2024-09-24 03:33:07
Ok,5,0,2024-09-24 03:32:59
Pelayannya cepat dan ramah,5,0,2024-09-24 03:31:00
"Aman,nyaman puas",5,0,2024-09-24 03:29:12
Good,5,0,2024-09-24 03:24:08
Ok,5,0,2024-09-24 03:12:13
Oke,5,0,2024-09-24 03:06:44
Lancar dan cepat,3,0,2024-09-24 03:05:52
Mantapp gojek,5,0,2024-09-24 02:50:21
Apk yang selalu bisa di andal kan,5,0,2024-09-24 02:41:48
good job👍🔥🔥,5,0,2024-09-24 02:32:13
Pemggun lama tidak ada limit..dan info paylaters begitu lamaaa.,1,0,2024-09-24 02:20:39
"Terimakasih , Aplikasi Sangat Membantu , #jangan pernah tinggalkan sholat fardhu",5,0,2024-09-24 02:16:43
Mantab,5,0,2024-09-24 02:04:11
ok sipp dah,5,0,2024-09-24 02:01:31
always good,5,0,2024-09-24 01:58:42
"Amat sangat membantu, tingkatkan terus pelayanan, dan tambahin promo yg semakin membantu kami ya. Thank you Gojek",5,0,2024-09-24 01:52:19
Mantap lah,5,0,2024-09-24 01:39:01
"Saya selalu merasa nyaman dan aman selama ini, trimakasih dan sukses selalu.",5,0,2024-09-24 01:37:56
App yang membantu ku untuk pergi kemana mana dengan mudah dan beli makanan tanpa perlu keluar rumah. 👍🏻👍🏻👍🏻,5,0,2024-09-24 01:35:07
"driver gocar banyak tingkah semua! minta batalin terus alasan kejauhan, kalau kejauhan ngapain diambil? benerin kualitas driver kalian",1,0,2024-09-24 01:30:26
"Terimakasih sudah Membantu Rakyatbindonesia Berkah Barokah Selalu Buat Gojek Jajaran Seluruh instansi yg terkait Makin Sukses Dan BerLimpah Rezekinya Aamiin Yaa RobbaL 'Aalamiin.. Mohon izin Saran Untuk Suspend gak narik2 Usahakan ditarik Peraturan nya,Terima Kasih Jaya Selalu Gojek",5,0,2024-09-24 01:30:11
Perfect,5,0,2024-09-24 01:14:44
"sudah lancar apk nya diskon juga gede² makasih gojek , maaf waktu itu sudah nulis rating rendah🤗",5,4,2024-09-24 01:09:23
"Parkir, parkir, parkir driver cuma dapet 5000? Biaya di aplikasi mahal karena apa? Woee Kurang ngejajah gmn coba? Punya kuasa sedikit se enaknya? Mensejaterahkan mitra dan pelanggan? Omong kosong. Auto viral. Tgg gerogotin dari dalam sampe bangkrut.",1,0,2024-09-24 00:54:23
TOLONG BUAT DRIVER SAYA PESEN GOSEND UDH DAPET SAYA PERLU BANGET BARANGNYA MALAH DICANCEL TOLONG DIKASII HARAPAN MALAH NGILANG TOLONG ATTITUDE NYA!!!! MENYESAL SAYA PAKAI GOJEK,1,0,2024-09-24 00:48:23
Susah kali dapat driver,1,0,2024-09-24 00:45:26
Aplikasi ini membantu dan mempermudah aktivitas sehari2.,5,0,2024-09-24 00:34:49
aplikasi yang sangat bermanfaat,5,0,2024-09-24 00:32:23
Banyakin promonya..biar gojek bisa rame LG seperti dulu...salam satu aspal,5,0,2024-09-24 00:31:24
memuaskan,5,0,2024-09-24 00:21:51
"Parah drivernya rata rata pengin uang besar dan banyak pada rakus,aplikasi kurang banyak ngambilnya drivernya dikasih sedikit banyak potongan",1,0,2024-09-24 00:11:38
Map sering eror Lokasinya tidak akurat,3,0,2024-09-24 00:01:19
Wah pokoknya top lah gojekkkkkk,4,0,2024-09-23 23:47:52
Ok,5,0,2024-09-23 23:45:54
Sangat membantu,5,0,2024-09-23 23:37:54
Bagus si tapi memang ada beberapa driver yang beda dengan nomor platnya. Jadi sedikit membingungkan,4,0,2024-09-23 23:19:13
"Aman,lebih cepat",5,0,2024-09-23 22:38:57
Gojek berjasa,5,0,2024-09-23 22:11:07
"Tolong pihak gojek kalau mencari driver harus lebih dekat 3-4 menit sja dari lokasi jemput, kalau sampai 11 menit itu sudah sangat jauh🙏🙏🙏",3,0,2024-09-23 22:01:57
Tolong bagi customer jgn pernah zolim terhadap driver Ingat semua perbuatan kita akan di pertanggung jawabkan di akhir nanti,3,0,2024-09-23 20:28:17
"Perbanyak voucher yg pakai tunai dong, jangan bank mulu",5,0,2024-09-23 20:01:22
Saya pesan gofood 2jam tidak ada driver nya . padhal sudah kelaparan.dengan banyak nya gojek di seluruh Indonesia ini,2,0,2024-09-23 19:41:04
promo goride nya mana jek..??,1,1,2024-09-23 19:33:31
mantap,5,0,2024-09-23 19:21:24
"Langganan hanya sementara saja dikasih promo, setelah 1 bulan pemakaian semua harga normal.",2,1,2024-09-23 18:38:49
Ok,5,0,2024-09-23 18:26:09
Panduan_a sangat membantu,5,0,2024-09-23 17:48:12
Is the best,5,0,2024-09-23 17:43:39
"Semangaaat pagiiiii para pejuang keluarga Sedikit cerita tentang kekecewaan saya pakai GOJEK 1. Saya pernah pesan GoRide, tp lama banget sekitar 30mnt baru dapat driver, sekali dapat driver posisi nya jauh banget. Padahal saya lihat ada sekitr 4driver yg dekat dengan saya & saya juga sempat tanya kalau rekan"" driver itu belum dpt orderan. Jadi karena terlalu lama saya nunggu, saya beralihlah ke GrabBike, tidak sampai 3menit sudah dapat driver & tidak sampai 10mnt driver sudah sampai.",1,2,2024-09-23 17:37:12
"Driver ny pda songong udh diminta tolong baik2 eh mlh emosi,klo mmng gbisa itu bilang bukannya bru smpe mlh mki2 org, gila ni apk",1,0,2024-09-23 17:27:15
"Update truss, driver jadi susah dapat orderan. Susah bnget dapat orderan sekarang dapat 1 trip aja belum 3 on gak dapat dapat pindah sana kesini gak dapat dapat. Sistem terburuk gojek, menyusahkan driver",1,0,2024-09-23 17:22:49
mantap,5,0,2024-09-23 16:45:57
"Baru kali ini sy kecawa sama seorang oknum driver gojek yg meresahkan Emang sy salah nge cancel orderan goride, tp sy cancel juga ngelihat posisi driver belum jalan dan sy cancel karna pgn ngerubah pembayaran dr tunai k ovo..Selang beberapa menit driver yg saya cancel Dateng sambil marah2 dan ngebentak sy didepan rumah/tempat umum. Seharusnya bisa di bicarakan baik2 dan gak usah niat sampai datangi krmh sy cuma buat marah2. Segitu kah pelayanan gojek??? Data oknum driver udah sy simpen,",1,0,2024-09-23 16:35:06
Saya tidak dapat login. Karna no sudah lama hilang dan tidak aktif lagi. Sedangkan di akun gopay ada saldo,1,0,2024-09-23 16:27:26
Drivernya tepat waktu dan baik,5,0,2024-09-23 16:24:28
Mantap,5,0,2024-09-23 15:47:14
Bayar selalu tepat waktu tidak pernah telat malah gak bisa dipakai baik itu gopay later maupun pinjam,1,0,2024-09-23 15:45:48
"Teruntuk pihak Gojek,,tolong diperbaiki untuk driver yang suka pilih2 order dan tidak sopan dengan penumpang,,apa gunanya ada gojek hemat kalau tidak mau di ambil malah mencaci penumpang n menolak",4,0,2024-09-23 15:32:53
"Sekarang setiap mau transfer ke rekening tujuan selalu gagal. padal jaringan bagus, keterangannya selalu rekening tujuan sedang dalam masalah padahal rekening tujuan oke2 aja. Tolonglah gojek jgn nahan2 uang orang buat keluar gitu gembel bgt dah mengecewakan.",1,0,2024-09-23 15:25:12
Oke,5,0,2024-09-23 15:13:05
drivernya suruh lebih banyaki sopan santunnya lagi,1,0,2024-09-23 15:11:57
Mengecewakan,1,0,2024-09-23 15:06:13
Ongkos kirim lumayan mahal,2,0,2024-09-23 14:59:01
Pelayanan yang selalu profesional 👍👍👌,5,0,2024-09-23 14:50:29
mantap pengemudi rata rata meminta uang lebih dari aplikasi yang tadinya 479.000 malah di minta 700.000 lok bandung mungkin yang lainya juga sama,1,0,2024-09-23 14:45:05
Bisa gak sih ongkir nya goceng 🤭,4,0,2024-09-23 14:43:33
Good service,5,0,2024-09-23 14:34:25
Sangat membantu dgn ada gofood,5,0,2024-09-23 14:29:09
driver yang namanya riva kurang jago,3,0,2024-09-23 14:21:27
"Complain sudah ditanggapi pihak resto, diantar setelah 2 hari, lain kali tolong pesanan di cek ulang sebelum diantar, terimakasih",5,0,2024-09-23 14:15:34
Jozzzzzzz,5,0,2024-09-23 14:15:08
Selalu membantu bagus,5,0,2024-09-23 14:13:00
Iklan sangat² sering muncul,1,0,2024-09-23 14:10:06
Perbanyak LG promonya ya,5,0,2024-09-23 14:04:25
Aman dan terpercaya sipp,5,0,2024-09-23 14:02:02
Terimakasih gojek,5,0,2024-09-23 13:53:09
Selalu membantu...tingkatkan terus pelayanannya,5,0,2024-09-23 13:45:46
Amat sangst membantu,5,0,2024-09-23 13:45:00
Sangat membantu,5,0,2024-09-23 13:40:00
Kikir bgt bgst. Jarak dekat loh g nyampai 1 KM tpi ongkirnya 14K. Kebelet naik haji apa gimana? Gua sampai pakai goplus demi ga bayar ongkirnya yg diluar nalar itu ternyata udh makai gofood plus pun ada minimal total belanjaannya berapa baru gratis ongkir? Kikir bgt najis ngalah²in Firaun,1,0,2024-09-23 13:39:55
Sukaaa,5,0,2024-09-23 13:11:44
Aman.. nyaman,5,0,2024-09-23 13:10:09
"Susah dapat driver .. Lama gak dapet"" Driver bikin badmood",1,0,2024-09-23 12:59:52
bintang lima pokok nya,5,0,2024-09-23 12:52:21
"Mantaplah, saran sih.. perbanyak lagi lah varian gofood nya, ajarin kek org org yg jualan biar bisa pake gofood",5,0,2024-09-23 12:40:44
sangt mmbntu dn mempermudah smua yang di inginkan,5,0,2024-09-23 12:39:39
woi ngapasih anjir iklan mlu keganggu sumpahhhh,1,0,2024-09-23 12:26:11
"Kenapa sih , kalau mesen gofood lama bener dapet drivernya?",4,0,2024-09-23 12:25:19
sangat membantu,5,0,2024-09-23 12:19:48
"Saya pengguna setia Go-Jek,",5,0,2024-09-23 12:18:56
HATI HATI BANYAK MODUS PENIPUAN,1,0,2024-09-23 12:12:10
Mudah dipahami,5,0,2024-09-23 12:08:49
Ok,5,0,2024-09-23 12:08:07
"Susah sekali mencari driver yg mau mengambil karna argo kecil, padahal urgent menuju rumah sakit, tolong ditindak lanjuti dan di edukasi bagi driver yg menolak tujuan kerumah sakit",1,0,2024-09-23 12:07:00
🙏🏻🙏🏻,1,0,2024-09-23 12:05:13
Baguss dan bermanfaat,4,0,2024-09-23 12:04:26
Top markotop pokoknya,5,0,2024-09-23 12:01:59
"Terima kasih gojek,,,sangat terbantu dengan aplikasi ini",5,0,2024-09-23 11:58:59
Good,5,0,2024-09-23 11:54:29
"dpt driver yang jauh² mulu,,padahal yg deket bnyk",2,0,2024-09-23 11:53:25
"Maaf gojek komplain, sekarang layanan nya kurang dulu karena aku merasakan .....",5,0,2024-09-23 11:50:34
Bagus...,5,0,2024-09-23 11:48:25
top up doang ribet,1,0,2024-09-23 11:45:31
gajelas klo ujan pd males aneh,1,0,2024-09-23 11:41:56
Pertahankan pelayanan nya yg baik,5,0,2024-09-23 11:40:15
Ok,5,0,2024-09-23 11:30:06
Kenapa skr susah skli dpt gojek ya? Aneh skali pdhal bnyak skli berseliweran dijalan tp ndk ada yg ngambil😭😭😭,1,0,2024-09-23 11:24:35
Mantep,4,0,2024-09-23 11:18:29
Kenapa gopay pinjam cuma ada tenor 2 bulan aja? Bukannya di bannet tenor sd 6 bulan?,3,2,2024-09-23 11:15:14
Parah pinjol bisa chat ke gojek!!!!!!!!!! Gimana caranya,1,0,2024-09-23 11:07:46
Bagus,5,0,2024-09-23 11:06:33
"Yg ga punya mobil jadi sprti punya mobil, praktis hemat",5,1,2024-09-23 11:05:17
"Tolong kalo ada driver diajarin pelayanan yg bener. Saya pesen Goride sama driver-nya didiemin doang, posisi driver juga diem doang, udah nunggu setengah jam lebih ujung2nya malah di-cancel sama dia, kalo misalnya gk bisa ambil orderan suruh ngomong ke pelanggan, saya sebagai pelanggan mau kok yg nge cancel orderannya biar rating driver gk minus, kalo gini kan saya yg rugi, nunggu lama hujan2an, ujung2nya malah di-cancel.",2,0,2024-09-23 10:55:27
gojek nya sangat baik,5,0,2024-09-23 10:48:39
Sangat membantu,5,0,2024-09-23 10:48:25
"gojek nya ternyata, memiliki driver seperti pembalap racing dan sangat aman dan harga terjangkau, sangar awakmu cak",5,0,2024-09-23 10:47:57
Driver suka naik-naik ke rumah orang sembarangan tanpa melihat no. Rumah,1,0,2024-09-23 10:43:00
Penyiksa driver,1,0,2024-09-23 10:34:28
OK,1,0,2024-09-23 10:27:40
Iklan mengganggu,1,0,2024-09-23 10:24:59
"Tolong di tingkatkan lagi masalah peta, karna sering kacau, gocar yang lama sekali sampai, dan harga yang lebih mahal dari vendor lain",2,0,2024-09-23 10:18:31
Apk paling banyak promo nya,5,0,2024-09-23 10:18:26
Drivernya meminta cancel saat sampai di titik penjemputan. Padahal sudah menunggu lama. Setelah itu susah dapat gojek lagi..,1,0,2024-09-23 10:03:59
Great,5,0,2024-09-23 10:02:22
Baik,5,0,2024-09-23 09:58:05
Mantap boss ku.,5,0,2024-09-23 09:51:58
Terbaik,5,0,2024-09-23 09:50:25
Sangat menarik,5,0,2024-09-23 09:48:29
Terima kasih atas pelayanannya,5,0,2024-09-23 09:45:47
Sangat mudah,4,0,2024-09-23 09:35:59
Sangat membantu,5,0,2024-09-23 09:35:00
"Saya menarik ulasan saya karna tidak memkai fasilitas gopay later tolong di teliti lagi transaksi saya jangn diki dikit di blokir apk aneh saya transaksi pempes di tokeped malah di blokir,pengajuan gopaypinjam selalu di tolak",1,0,2024-09-23 09:34:28
Terimakasih,5,0,2024-09-23 09:31:36
Makin best all,5,0,2024-09-23 09:29:16
"Tolong lah ajarin Driver"" nya untuk attitudenya baik, setiap nerima orderan di tempat usaha saya selalu tengil"" gayanya, meminta orderan untuk cepat cepat dengan nada sentak sengor yang tidak enak didengar, saya dapet orderan dari app sebelah drivernya tidak ada yang seperti itu, selalu dari driver"" anda yang attitudenya buruk tolong jadi perhatian tim gojek Indonesia kalo seperti ini terus citra aplikasi kalian yang akan buruk.",2,2,2024-09-23 09:20:04
knpa selalu dapet driver yng jauh kalau driver selalu nunggu terlalu lama ga boleh lalu kenapa zaya selalununggu lama,4,0,2024-09-23 09:18:20
mantul pisan,5,4,2024-09-23 09:16:32
Good job,5,0,2024-09-23 09:15:32
"Sangat membantu di saat-saat mendesak, antar anak sekolah dan jemput anak saya disekolah, mau kemana-mana sekarang tdk susah lg ada Gojek",5,0,2024-09-23 09:11:44
Oke,5,0,2024-09-23 09:09:35
Bagus tahu jalan driver nya,5,0,2024-09-23 09:09:13
